a,v,t,Rpred,Mpred,Vpred
1.303484899021367882e+00,5.351494330510823128e-01,1.455049849922607219e-01,6.676463944562760489e-01,5.538480197652719816e-01,1.093905045109230673e-01
1.754176554810873201e+00,1.145263862666469734e+00,1.555103536450523072e-01,8.817382668815408886e-01,7.402108228265812384e-01,2.011463284202973933e-01
1.732082544351041475e+00,1.812513049615955385e+00,2.200121922381986783e-01,9.584898984338261485e-01,6.581565410509033764e-01,9.703475908530559413e-02
1.764989251681824634e+00,9.521842796160019384e-01,2.126612038737855370e-01,8.429833053814480559e-01,8.484224325181942694e-01,2.464305104862628548e-01
1.227641989969310288e+00,6.418345171615823519e-01,3.416958041328569395e-01,6.873894830678987100e-01,7.001171600146580687e-01,8.391000221424213534e-02
1.000442593755298537e+00,1.637577157384876747e+00,4.266981117890725761e-01,8.373037495001136588e-01,6.327665932108430535e-01,2.599946146902658295e-02
1.687337303887054940e+00,1.409020747904121906e+00,4.045398624811570309e-01,9.150948732981017963e-01,9.016262718970511347e-01,1.389570266342343707e-01
1.176941169543882282e+00,1.355468761739755834e+00,2.049937818865907035e-01,8.313614498135508679e-01,4.927119081123532141e-01,5.089817128289199355e-02
7.751632946051517647e-01,5.803648394111118325e-01,1.981241991943919756e-01,6.106101130728289750e-01,3.458604055317411330e-01,1.445319908204312741e-02
1.782461029342211400e+00,7.107485146932759346e-01,4.863166120427870887e-01,7.802084497811778707e-01,1.189041459864504047e+00,3.125601227077363098e-01
1.823839815158520894e+00,1.433824094319670728e+00,1.032944966367840556e-01,9.318248965186717303e-01,6.525804533783304828e-01,1.643938809993401862e-01
1.199464634210255287e+00,8.117357621882537178e-01,4.518882132240863436e-01,7.258460915873768959e-01,7.856106044901797203e-01,7.197790095722732262e-02
6.135495909646812018e-01,1.256105119622636490e+00,1.798914076489619984e-01,6.836685747597472940e-01,2.696050607154852341e-01,5.261670566105765105e-03
1.081739134875396857e+00,1.317322529044090196e+00,4.789137292359071374e-01,8.061209579182592178e-01,7.302895410699445922e-01,3.946873588510071973e-02
1.705306489193905151e+00,9.252607854064091031e-01,2.369229139310078947e-01,8.289002668929387196e-01,8.431041854995182661e-01,2.263095800564375593e-01
1.852661042819343074e+00,1.922637733312239305e+00,2.761407095573009673e-01,9.724011958396533428e-01,7.313483011640882214e-01,9.822524980467127464e-02
8.052091137463937009e-01,1.763696160253362732e+00,3.828482455777524329e-01,8.053610248905016533e-01,5.222597189176102495e-01,1.214475331991245882e-02
6.004604180379072842e-01,1.583560261449197704e+00,3.350676205893041715e-01,7.212891548139527265e-01,4.189768860852949306e-01,4.556813579826336086e-03
1.816025679699257989e+00,6.169907996141136275e-01,2.271757318827291316e-01,7.540760969254699519e-01,9.750130041775367795e-01,3.579090074582974568e-01
1.084107408468312883e+00,6.591950289635291060e-01,3.215323663471294502e-01,6.714252244550087401e-01,6.034570588349128517e-01,5.210182453149258403e-02
1.312641446401344947e+00,1.239172018797433550e+00,3.922827537451545332e-01,8.357017683678907849e-01,7.478879870020805898e-01,7.751379640612873767e-02
1.952098718076138439e+00,7.410700237864784601e-01,1.169339783609968375e-01,8.094810723299823429e-01,9.321573515550191091e-01,4.143109484931057906e-01
5.998470918713343369e-01,1.967398195294211227e+00,1.044797221022816525e-01,7.649726310857146716e-01,1.852681779229870540e-01,4.158783639966291863e-03
1.472477011178143336e+00,7.377803510411141685e-01,2.832267756291565464e-01,7.476965353068435460e-01,7.775845522670401522e-01,1.567768579180836841e-01
6.111581338623006676e-01,1.231201753195960924e+00,1.527346471214056922e-01,6.797142592983258513e-01,2.419432849877043157e-01,5.207310639831019480e-03
1.063203392699750616e+00,1.046181585262258018e+00,3.657377165858858303e-01,7.525583634676787925e-01,6.224053091685057826e-01,4.218444960779028224e-02
1.705721817790170070e+00,1.459079632181147002e+00,1.856209824909736961e-01,9.233517839958654827e-01,6.805359676879481068e-01,1.357505168093849635e-01
1.150208349133451602e+00,6.935546133341373709e-01,2.731404427182684280e-01,6.894891907142973730e-01,5.873940646246400554e-01,6.447140430874760686e-02
1.995773530854425548e+00,1.145474642063586401e+00,1.790683747497076039e-01,9.077199533599357162e-01,8.894434987690750249e-01,2.871187336162487891e-01
1.338588927419903207e+00,9.120575492107154680e-01,3.193934342996498366e-01,7.722166410442530271e-01,7.189144753530474219e-01,1.013925050624381596e-01
9.817432289539302914e-01,1.831627287007532079e+00,1.464213837538275720e-01,8.579281802053163597e-01,3.382691302145552359e-01,2.216792253355382922e-02
8.301669888571296951e-01,5.608785682020426266e-01,1.092427411149921035e-01,6.143472270712909689e-01,2.784902370323988352e-01,1.895953066659375463e-02
1.025780801429242661e+00,1.870591241009688765e+00,1.204526552426788827e-01,8.720064091172347043e-01,3.244507410431433092e-01,2.473708414378650647e-02
1.058799910639326214e+00,1.749491207829500627e+00,4.817033766061239453e-01,8.644040889564127417e-01,7.022423625106799516e-01,2.912395178815391228e-02
6.030705165859414629e-01,9.463560746612231789e-01,1.569144874443743343e-01,6.389291671693718699e-01,2.454478491007474339e-01,5.169355874175681972e-03
1.054361299140159858e+00,1.683935982015656974e+00,3.833913012547340848e-01,8.551374593195547602e-01,6.057531944505171184e-01,2.985221995629996211e-02
1.196357779608837379e+00,5.468203405081213386e-01,1.271704816891305045e-01,6.579546704905180343e-01,4.727507113698424801e-01,7.849845916340272844e-02
1.584106628358207036e+00,1.950298325440090519e+00,1.432641408940728833e-01,9.564567346201109377e-01,5.140156969193780956e-01,6.999625546587542879e-02
1.485094227082411900e+00,1.289892413884683897e+00,3.035505005637338938e-01,8.716482902461648585e-01,7.314410163993985137e-01,1.088722177013704134e-01
1.563148482843731424e+00,9.549215390981679041e-01,2.859483720617375102e-01,8.164808078094724086e-01,8.040082066359355295e-01,1.666193625195703243e-01
5.125455228152856479e-01,1.043874818892015721e+00,4.806321237759478837e-01,6.306562973128158056e-01,5.447847395909234391e-01,2.717790037173482484e-03
8.265010993708040710e-01,5.996080301907460441e-01,4.779341812082950058e-01,6.214192766999767636e-01,6.452987937959793197e-01,1.852239736874933609e-02
1.492526432599784680e+00,1.984024271063058897e+00,4.118434570169861031e-01,9.507905756991037460e-01,7.509607045279174109e-01,5.967224335919511791e-02
1.225984052269620594e+00,5.589379177260387355e-01,3.408407320509398986e-01,6.649092051771512413e-01,7.025554220153840124e-01,8.588229015834029922e-02
5.079702135025189191e-01,1.482360684721788502e+00,2.819841269572044284e-01,6.798309601726143514e-01,3.436079761153398859e-01,2.484768185085225404e-03
1.706741963647733451e+00,1.164103891559687520e+00,2.424714137313684348e-01,8.794068286833932602e-01,7.987358163362383578e-01,1.825222382359539264e-01
1.659214359935506033e+00,1.923374327283072560e+00,4.788350187902221666e-01,9.605051971544936729e-01,8.760935373766638445e-01,7.915508627643728923e-02
1.322628744490343955e+00,8.689996104601926952e-01,3.411635245698741992e-01,7.593947048833987745e-01,7.359656495854285385e-01,9.954349447997236366e-02
5.996949886644081795e-01,1.298130235907017038e+00,3.316290110743977948e-01,6.853529005099445737e-01,4.172561711971731757e-01,4.791358512679557563e-03
1.649772574298876915e+00,1.223534312874129393e+00,1.927604487075659512e-01,8.827313398738472205e-01,7.088225331172023358e-01,1.565195900506535232e-01
1.375570381597045921e+00,1.554299666075152020e+00,1.186791271540452303e-01,8.945466694496486681e-01,4.678567822089202410e-01,7.065076516373082482e-02
1.672939965736938817e+00,6.020153479286307618e-01,4.780754319038177380e-01,7.324591948903975691e-01,1.124056101455254586e+00,2.691176482867440600e-01
1.627620488593760628e+00,7.906836950350322191e-01,2.254941035378615899e-01,7.836276121710964437e-01,8.093408624875932933e-01,2.154087468149712692e-01
1.704503107936755635e+00,8.218472301392747426e-01,2.770356093297834943e-01,8.023173337054750887e-01,9.040387992009835116e-01,2.460724618552338760e-01
1.277012099606937179e+00,1.607226132262534524e+00,1.458559774342827464e-01,8.861946629958026289e-01,4.527046825104052430e-01,5.511841733085277861e-02
7.104867772902725420e-01,7.837080444901101117e-01,4.347697319637168212e-01,6.357150883430610078e-01,5.578050592446310851e-01,9.988641525147156155e-03
1.506736210069532955e+00,1.360237645836464893e+00,1.110527331423722536e-01,8.858990391926326868e-01,5.385133739813675602e-01,1.070014107534334874e-01
1.430710677577955892e+00,8.228657307514305463e-01,4.335963048396386244e-01,7.644588899931149539e-01,8.934090586750016438e-01,1.347479685179855391e-01
1.613379780798630758e+00,1.792437425125967598e+00,1.561140051151867214e-01,9.474436880662936433e-01,5.588597798087689972e-01,8.501281802248439323e-02
7.548215090761030144e-01,1.913278181734457739e+00,4.546256450524608361e-01,8.091016582989551953e-01,5.765716236365228120e-01,9.272637768426504959e-03
7.924627998504338855e-01,1.277739462413360672e+00,3.919090549344629304e-01,7.335210402830019127e-01,5.367404097218648751e-01,1.352308179304537519e-02
1.835614275828992614e+00,1.028463326313767467e+00,1.658681050029220394e-01,8.685115608061086956e-01,8.235921720809780133e-01,2.580340117622991203e-01
1.624966697678106087e+00,8.510866625262487606e-01,3.263271971437872176e-01,7.994703746324719473e-01,8.981013855378449096e-01,2.049471405507899968e-01
1.862342733050484256e+00,5.746715022845656495e-01,2.250625257420877934e-01,7.446416600775859207e-01,1.017874795074510175e+00,4.036657722147966032e-01
1.638072981745881007e+00,9.027501142962430780e-01,1.712932395646333816e-01,8.143868109736870364e-01,7.417595654257116422e-01,2.022911566823945018e-01
1.395732958985452798e+00,1.481353669917976790e+00,4.436728797644433619e-01,8.877113794300164340e-01,8.089749422180043670e-01,7.797937442753918869e-02
1.481199105541810557e+00,1.300425396963816205e+00,2.614091066028917387e-01,8.728269922375501144e-01,6.860632303330423953e-01,1.071047521005047964e-01
1.833691885910014863e+00,1.916061917421391092e+00,2.594174857461529760e-01,9.710685322012995169e-01,7.102351432295530564e-01,9.706448500672348878e-02
1.368210131767910731e+00,1.094415893737550771e+00,1.679546699226480144e-01,8.171850178242567875e-01,5.644910849321729263e-01,9.757629356344704741e-02
1.448586986492581108e+00,1.540795013492591847e+00,2.532262704343114512e-01,9.030844075949119309e-01,6.321883141759387925e-01,8.226598044246194452e-02
7.347150740054009255e-01,1.233984121212682084e+00,4.486467385315401346e-01,7.123093927159078742e-01,5.750559106593109426e-01,1.036931389783305076e-02
1.210881830174153961e+00,1.268864323886317536e+00,2.452514841958543801e-01,8.229473026979114980e-01,5.534412674367688023e-01,5.872733132345163420e-02
1.574595667937148447e+00,9.016614719061761818e-01,4.806414249999152455e-01,8.052995737115987707e-01,1.013794278002559723e+00,1.776274517090987992e-01
9.064140474745481235e-01,1.182426165262999485e+00,4.785235596833550265e-01,7.449329355097069616e-01,6.662821360387721770e-01,2.263785426751764585e-02
8.033812707868024372e-01,1.206177495519060949e+00,1.579594637229384257e-01,7.249242015014319973e-01,3.077714868324938902e-01,1.450933208006068703e-02
9.707402123366233315e-01,1.559963782623400963e+00,1.709245014090579606e-01,8.197004853675676772e-01,3.698689387779326987e-01,2.452242798050992614e-02
8.622509419892501192e-01,1.910959998779170776e+00,4.450696281327556347e-01,8.385836192872849759e-01,5.978431267193830001e-01,1.427682437565432408e-02
8.223689555545937724e-01,9.939819162237564232e-01,2.571043675698876929e-01,6.936883758721616999e-01,4.173520589707428452e-01,1.674715365245028897e-02
1.137276264302130357e+00,5.633007028719476672e-01,1.017495929132037347e-01,6.548955243717792252e-01,4.144759971525787123e-01,6.431950601560257330e-02
1.861757770825301250e+00,1.244442688250959606e+00,2.095487278821484001e-01,9.102630364748054426e-01,8.233258053246409469e-01,2.135088923398285321e-01
1.260589470108077315e+00,1.316691998223752824e+00,3.390515972782239817e-01,8.402122368317196388e-01,6.647678345839367342e-01,6.481741479284618135e-02
7.818805712229845994e-01,7.526608266978729311e-01,4.197063863839872733e-01,6.430188079622364272e-01,5.682774602310803891e-01,1.454777579423267332e-02
6.154575040713110567e-01,1.640696909414100180e+00,1.533554468373038437e-01,7.329769409551605275e-01,2.407496546057798503e-01,4.924862936254308793e-03
1.544234217706887957e+00,1.977393662662237483e+00,1.442165457666941542e-01,9.549359283420306710e-01,4.994961447030910051e-01,6.461746774797068327e-02
1.074198146654581798e+00,1.918662075512691523e+00,4.688370614289326666e-01,8.870567265336212204e-01,6.855378674744706524e-01,2.746196737014616057e-02
1.732746419878038902e+00,7.956590582354783336e-01,4.004593471290330831e-01,7.987781769551012268e-01,1.051123486622083991e+00,2.655015439567913749e-01
1.489266152961155276e+00,1.813044859851141055e+00,3.359118403112313911e-01,9.370329187425634476e-01,6.948981776192673099e-01,6.939925518127081083e-02
1.694362175812052840e+00,1.556740454617527192e+00,4.076747159983712399e-01,9.332477152121683162e-01,8.792231614923533556e-01,1.207803176177900395e-01
9.079190591276731226e-01,1.180769845710367250e+00,2.715417445226553927e-01,7.449853287401533297e-01,4.599161766593675704e-01,2.278617397561152544e-02
1.538538383691587130e+00,1.310916491487093438e+00,4.033822989236506285e-01,8.825595988478834863e-01,8.523678984635886247e-01,1.184985603925059749e-01
8.960929770405781092e-01,1.774400262473687206e+00,2.487211965098143074e-01,8.306199880791983459e-01,4.156881743967456577e-01,1.714946042139450788e-02
1.908602719175437334e+00,1.220202409457559867e+00,1.976378289970409652e-01,9.112409240988811332e-01,8.408881126284829532e-01,2.341471155952798699e-01
1.454561422300061579e+00,1.059811053657690350e+00,3.916053685171875243e-01,8.236914286209067182e-01,8.358629210084627115e-01,1.219732840582560818e-01
9.867677002630130811e-01,1.239871239538978820e+00,2.678689168629073691e-01,7.726727311319913083e-01,4.848790669842991674e-01,2.990885749542393154e-02
9.042677934384089067e-01,1.368694706052573595e+00,4.925508417304779174e-01,7.751575809239508175e-01,6.743416658270782182e-01,2.096551862488024373e-02
7.863898776074652597e-01,7.836164806675232075e-01,2.397940729232403978e-01,6.493601962657903348e-01,3.896828888920260692e-01,1.479072331362717672e-02
1.541961438340591739e+00,1.851361595400486060e+00,4.686909682124263954e-01,9.455625748761725680e-01,8.397909794331843703e-01,7.256316351657829400e-02
8.280734194968909501e-01,1.511280423244420801e+00,4.731850194268317766e-01,7.775509607345924001e-01,6.252630650397935641e-01,1.465635800612416668e-02
1.392954898891233473e+00,1.449903376006233424e+00,1.967411788258984773e-01,8.828448146163659915e-01,5.645488333634793854e-01,7.949706567917343147e-02
8.969525403880360681e-01,6.492443392709572603e-01,4.192884726352054114e-01,6.416059749819900127e-01,6.149218132922000812e-01,2.522996805652770805e-02
1.492953417190802767e+00,1.406260907258887638e+00,2.732298020578260989e-01,8.908528243725818418e-01,6.881777372195463371e-01,1.002351270466931427e-01
1.722409592810808743e+00,6.814409933577385559e-01,4.670098908921392900e-01,7.638168557667317504e-01,1.133833119237687370e+00,2.834632393036272680e-01
1.667037864716979678e+00,6.180465127930985236e-01,2.800497090540955414e-01,7.369753980299899032e-01,9.192361672658894145e-01,2.630880069608322325e-01
1.641276996396172638e+00,1.290966343463590071e+00,3.977214869349464665e-01,8.927202508952915005e-01,8.970084877749916474e-01,1.447866329060594759e-01
7.815836085383780496e-01,1.104178301069742574e+00,2.867869636655191456e-01,7.032886576657485511e-01,4.306831826723469536e-01,1.347027461619498302e-02
6.325774204767780073e-01,1.383215405234334838e+00,1.911203022851424849e-01,7.057831242841762220e-01,2.852298368122563321e-01,5.757738329698293064e-03
1.548423242731078453e+00,6.338332520858578345e-01,1.797400515778745378e-01,7.273942746094784750e-01,7.352530022010375088e-01,1.993444207130709855e-01
1.052520820691527081e+00,1.146474594270887604e+00,2.701724777025382718e-01,7.697124717607091160e-01,5.177819699205991055e-01,3.898815533008586492e-02
1.148519339605020839e+00,7.621800725677370103e-01,4.021978628056860350e-01,7.058636293240008186e-01,7.124111156966310698e-01,6.255986809345809307e-02
5.467236391900865966e-01,1.980650128886174866e+00,3.420285940723067353e-01,7.470363884904009932e-01,4.102186450854050648e-01,2.983639068675952681e-03
8.893646739125737888e-01,1.341725318652761567e+00,3.754517159602173138e-01,7.673277298502821919e-01,5.526503094285238893e-01,1.998756442100689187e-02
5.505146058116960894e-01,1.531155291411300912e+00,2.129305402927769986e-01,6.990805502111425707e-01,2.845083555797194852e-01,3.336699519561542055e-03
1.818778658901871514e+00,9.881274210239117117e-01,2.925741383830422482e-01,8.578059294161052284e-01,9.511630760083382707e-01,2.612683325954486824e-01
8.650950248277957666e-01,6.421083721690161727e-01,1.177581059877308017e-01,6.354071581447818806e-01,3.001884618502886348e-01,2.196150695552016863e-02
1.336005754359512077e+00,1.963806294175304945e+00,4.270129663832482603e-01,9.323686410913240019e-01,7.211595908318642056e-01,4.708755940044501848e-02
5.584689809916956182e-01,9.293885530747747481e-01,4.959568648959499226e-01,6.269220140952643794e-01,5.722242211515127241e-01,3.843316160085882317e-03
1.500271086958487210e+00,1.135712277760361211e+00,2.627516250498683759e-01,8.460403232999175183e-01,7.198694198776326436e-01,1.270974212979895379e-01
9.845410186311407408e-01,1.474795882553862514e+00,1.043854612526173425e-01,8.103055901977649356e-01,3.115385903562898351e-01,2.673919823121201356e-02
1.846878780436498779e+00,5.370459465291669288e-01,1.679170558203789687e-01,7.294549064235356095e-01,9.570029812974372163e-01,4.019550293172400313e-01
1.832177283401053680e+00,1.715388695775930339e+00,3.610107511001675595e-01,9.586278980155197305e-01,8.508633532230460705e-01,1.212269851488184114e-01
9.879359275426216058e-01,1.304867285042930369e+00,3.448317272815436541e-01,7.839990955158412378e-01,5.598519926110383516e-01,2.921107537048003508e-02
1.851441343535701778e+00,9.173257806032332207e-01,4.151458878342175751e-01,8.453223651366219560e-01,1.112111041523718313e+00,2.956283297399643351e-01
1.994236510248168281e+00,5.924119779387038154e-01,2.015536043844272651e-01,7.652011581264459572e-01,1.094300293835359206e+00,5.077886138255210957e-01
1.738123496185921990e+00,7.437476232116622121e-01,4.054527662188536219e-01,7.846081035896950162e-01,1.070576279377811746e+00,2.794260891300217042e-01
1.767307021632843478e+00,1.842550788280155283e+00,3.751936086094679323e-01,9.629007270114260386e-01,8.191909791947573627e-01,9.791516414361715881e-02
8.735131041636348126e-01,1.529036335903836585e+00,2.291257990855373183e-01,7.917709180910136313e-01,3.958096864345582722e-01,1.748715753915479343e-02
1.365053598286634529e+00,8.748525824553348151e-01,3.181952592227847987e-01,7.674950769177837362e-01,7.355742835216848574e-01,1.108842488207355259e-01
6.008838709510517795e-01,5.984011474175443546e-01,1.589095233993307044e-01,5.889362418416621558e-01,2.482147553432927922e-01,5.294140655060401886e-03
6.423769052325045692e-01,1.535922968579954473e+00,2.810258013742330530e-01,7.284240343279752006e-01,3.765607515338703082e-01,5.893827931276757887e-03
1.998338918049936019e+00,1.358611588951647686e+00,4.524789358222564006e-01,9.379040226547781245e-01,1.096578145602224996e+00,2.229494384156708864e-01
9.899588741388664070e-01,1.106779286687352482e+00,2.684765519301562930e-01,7.494471596713452310e-01,4.915945957132978883e-01,3.191447201850740323e-02
1.622275868073269622e+00,1.045417173785095688e+00,4.358266825901687680e-01,8.450057029146142984e-01,9.712057066017731888e-01,1.744831534435639653e-01
1.709997579540224688e+00,8.252214138936624366e-01,3.361013461038777628e-01,8.039435804265288033e-01,9.659235708978741730e-01,2.480679070398139341e-01
1.787034906510843735e+00,1.504416884806276444e+00,1.767506852409427287e-01,9.363413858917559729e-01,6.950626608768020187e-01,1.449053539753889230e-01
1.996442446103234847e+00,1.956002041690805715e+00,3.324424978791585827e-01,9.802575751045902175e-01,8.226294136211305119e-01,1.079606545551449193e-01
8.622447278853018204e-01,7.635728687552387761e-01,3.023933316628253931e-01,6.588978855291096615e-01,4.818246206411073151e-01,2.115832621827017784e-02
5.605262402895495599e-01,1.395674930023254934e+00,2.594565340785536245e-01,6.861782795290864989e-01,3.342288243899349531e-01,3.652854580809388949e-03
1.116787276991878963e+00,1.136277583618964249e+00,1.478521758064281488e-01,7.805681504276548166e-01,4.236078056313155038e-01,4.812150281532854429e-02
6.951210047434204231e-01,1.170033082616997344e+00,2.666834655388919395e-01,6.928153693837785232e-01,3.812357934066157861e-01,8.559724506456450888e-03
5.336388337430826301e-01,8.812209201917216017e-01,1.291049504958508565e-01,6.154438029960773715e-01,1.990139766913363861e-01,3.234352606178592365e-03
1.040640240712229048e+00,1.737702313492128559e+00,1.395076205595005003e-01,8.591590658880844389e-01,3.545935842932125825e-01,2.783340775718661647e-02
1.675607376612854527e+00,1.227883406220861673e+00,2.663666131730864084e-01,8.866982875680980980e-01,7.940669631329548839e-01,1.629175229470504749e-01
1.349271036837606186e+00,1.315108778297396253e+00,2.221525927873855000e-01,8.550087348531468789e-01,5.863833025708400370e-01,8.010443227784465325e-02
9.691669838155310135e-01,9.571413691959886894e-01,4.702177303448894508e-01,7.165941788031500170e-01,6.895332188802798523e-01,3.117390380833025623e-02
1.481513008239079499e+00,7.727126985004246773e-01,2.502823221521082164e-01,7.585568883830879905e-01,7.460104165043122126e-01,1.569949737281098323e-01
8.480272704632161318e-01,6.288655823042307302e-01,4.031432488288401172e-01,6.302513280121304629e-01,5.787875856736248714e-01,2.037427011778980210e-02
5.215721691081275369e-01,1.571178711387373861e+00,3.120990105464971354e-01,6.941266031400442627e-01,3.765417329099762789e-01,2.708055319038819245e-03
1.646530079654640932e+00,7.943514225317833688e-01,3.816342674569341842e-01,7.871654766863385166e-01,9.768703075654936452e-01,2.235134765957215164e-01
1.435614627296013524e+00,1.535113031283196650e+00,2.040463932061596930e-01,9.005929839516896296e-01,5.786749291078325808e-01,8.067562703407543667e-02
1.643453936751440025e+00,1.085564669070430810e+00,4.767619891353316319e-01,8.561993819973872100e-01,1.016018003347098242e+00,1.754089362943237473e-01
5.584070250314984163e-01,1.123662201484477263e+00,3.120353987657695782e-01,6.519134988117697427e-01,3.875292302940861466e-01,3.750374165472985903e-03
1.755679441745978231e+00,1.203766244139157671e+00,4.325296285140999286e-01,8.922014410711642807e-01,1.004550991020580764e+00,1.901663919327462315e-01
1.429289300054454870e+00,1.051562762191314837e+00,2.460182773904454057e-01,8.180196143072347992e-01,6.782721078604129206e-01,1.158863623585206781e-01
1.345093026068960196e+00,6.509299658338851824e-01,1.400845396202098359e-01,7.059015816710808577e-01,5.655631565210910150e-01,1.176863531506656541e-01
1.436921072171797320e+00,9.644477150042687352e-01,3.694846590883394954e-01,7.999265312545075224e-01,8.163422192839044911e-01,1.251482366728220164e-01
1.796649870302546192e+00,1.495601541040907589e+00,1.031038593349697940e-01,9.362594872539969915e-01,6.271776381354626784e-01,1.481731402546454246e-01
1.380404759838360640e+00,1.498676602203306452e+00,2.901171906262033362e-01,8.878315545150931021e-01,6.473420402575843502e-01,7.455847946837661222e-02
1.371425569832269042e+00,9.293364608599915533e-01,1.771207610665836985e-01,7.815147958109239790e-01,5.925532825711665730e-01,1.091690569889877671e-01
1.986018735598648721e+00,1.190153939836531949e+00,3.509502017741449320e-01,9.140145207866341437e-01,1.041819313382586820e+00,2.688952615833403725e-01
1.635095250602851991e+00,7.901708420179062164e-01,4.917679492551408904e-01,7.844862937257603974e-01,1.080453538493901355e+00,2.189043985907145329e-01
1.163440708176702865e+00,8.155581222947536624e-01,2.857611625282583945e-01,7.208845530660596967e-01,6.008657195417839159e-01,6.426940265229226512e-02
1.561095500049391571e+00,5.345706326099111116e-01,4.269993026102666400e-01,6.973089263648951652e-01,1.003196456509258816e+00,2.163222751415475875e-01
1.083845707537682834e+00,1.845119824861616964e+00,3.031136747804484277e-01,8.807787240947455576e-01,5.267877040065547245e-01,2.946698562955167577e-02
8.433131937252484889e-01,8.160599976123592558e-01,2.983360124416096770e-01,6.655650889625932543e-01,4.694303245644451117e-01,1.921254719073314798e-02
1.395277815331639193e+00,8.413008154046950349e-01,4.721693972715111931e-01,7.638399209927758671e-01,9.097417635635719479e-01,1.220593225255482694e-01
1.892273147170927317e+00,9.194021489676977854e-01,4.559863474986726173e-01,8.506565781823139938e-01,1.177692325147576824e+00,3.156443587074704293e-01
1.893709280023194053e+00,6.911121075431434502e-01,4.143201860751898336e-01,7.873064912312652819e-01,1.201565790250320287e+00,3.909451712346136421e-01
1.012857917158235477e+00,1.458894324772044282e+00,2.185023013267136660e-01,8.142177681151715474e-01,4.366524090783293621e-01,2.958501793229920823e-02
1.291516199332542580e+00,6.127144297663797978e-01,3.180033662895762614e-01,6.881169672658428160e-01,7.145275850610872670e-01,1.026809244895638545e-01
8.174538478547918041e-01,7.013036394895253434e-01,1.895588933222740191e-01,6.395204473136741896e-01,3.521867767223975099e-01,1.744096874718267451e-02
1.993446664248325284e+00,1.467135089885139188e+00,2.775666792186158860e-01,9.490518773799424546e-01,8.877088353220294881e-01,1.941931488376247017e-01
1.971676861801903602e+00,1.009490930722164226e+00,2.936852263039162469e-01,8.797843820437033502e-01,1.035457198453901828e+00,3.244266440564182452e-01
1.474263394561170948e+00,1.561921740051783525e+00,4.326560160677324074e-01,9.090990867378454521e-01,8.187955983915020663e-01,8.465731548019626851e-02
1.706621089516210166e+00,1.336137117005212982e+00,4.584113461299972325e-01,9.072305969565999106e-01,9.785588042143441578e-01,1.540486961270463029e-01
1.572650241925550141e+00,8.840317595922695393e-01,2.658480249585911670e-01,8.006357842559360671e-01,8.006647141911549248e-01,1.791968905627701891e-01
1.389737328559202290e+00,1.476241925733992044e+00,1.070817780292948884e-01,8.861080304552265696e-01,4.705647095368172828e-01,7.734993163658687720e-02
5.800219954833465419e-01,6.744105204393209263e-01,4.447095359157419159e-01,5.965650278047721633e-01,5.277596047147029568e-01,4.574883443442408736e-03
1.182146513828991718e+00,1.304615574620045626e+00,1.697114714005442671e-01,8.237910997217631204e-01,4.631071100785622563e-01,5.319543114961068631e-02
1.512179453251115913e+00,1.155722157567552033e+00,3.487527855561574075e-01,8.516573280527125478e-01,8.088711475556479291e-01,1.281917711589613817e-01
1.516297420825527098e+00,9.018103742261611711e-01,1.099883601736524885e-01,7.969618218911823648e-01,6.092978131211577164e-01,1.564984881086158575e-01
1.059683927633575440e+00,1.406007496609250174e+00,2.598025901042256836e-01,8.160667970197283960e-01,4.980167572890767946e-01,3.523794020348389178e-02
1.912537979987045889e+00,1.807000388510423772e+00,4.943841208461399184e-01,9.694082916323449872e-01,9.912081345962158174e-01,1.189338431418739683e-01
7.510355483551715006e-01,1.998357049644615024e+00,1.402774404415212395e-01,8.176993058110982870e-01,2.596772606059550847e-01,8.843983873219185901e-03
1.250539169323340971e+00,1.411644153115136691e+00,2.694772607998568992e-01,8.538742405527922630e-01,5.829653291981560237e-01,5.939663358489977868e-02
1.536325964826234181e+00,1.107058811493755179e+00,2.228599800759808736e-01,8.456396079085141126e-01,7.025229379866905211e-01,1.399873867399940019e-01
1.545703708837713908e+00,8.378106503243023528e-01,4.620352493553057105e-01,7.849934750621805346e-01,9.878288415323028815e-01,1.745872985301287761e-01
1.472958435153223444e+00,8.856441340926676231e-01,4.477360431629421322e-01,7.865942048506489037e-01,9.243849987090353437e-01,1.433650940114439554e-01
9.129323201777902463e-01,1.219182467224648514e+00,1.950795041224915316e-01,7.526937662159604026e-01,3.842983556789362765e-01,2.292539117068088939e-02
7.343098530299330129e-01,1.050916551921063924e+00,1.324751148201724904e-01,6.838881726095341618e-01,2.609638104792283975e-01,1.079230574692847597e-02
1.453910490240066355e+00,1.870721783937416394e+00,3.508553576244469729e-01,9.381885329954398056e-01,6.914120936902780068e-01,6.228498468399799176e-02
1.398953174209156547e+00,1.052443201483564295e+00,2.345474847534839147e-01,8.134095699213403918e-01,6.511450855085045841e-01,1.079455004288413095e-01
7.690340154338615175e-01,1.060166886718153290e+00,3.688337562424252036e-01,6.932386860334701639e-01,5.090070860447831746e-01,1.281554199861473925e-02
1.557708718355844901e+00,1.075301768650965384e+00,1.128479024271257930e-01,8.422422350882989850e-01,6.086284627580728079e-01,1.499442994185406497e-01
1.182757987600484562e+00,1.754930315551487041e+00,1.533596940709957834e-01,8.885146405511602508e-01,4.152041618196835593e-01,4.002651466968562555e-02
