a,v,t,Rpred,Mpred,Vpred
1.970048862928215572e+00,1.086358993858272060e+00,4.554636321061594773e-01,8.947475913742103382e-01,1.171315434251658072e+00,2.968646366001277959e-01
1.238927140989304343e+00,1.391714502779259455e+00,3.012335803119345901e-01,8.486732536653763814e-01,6.116282456261321610e-01,5.847938594750845542e-02
9.931274154312623725e-01,1.245150288288753959e+00,2.797398968158568699e-01,7.749704002900887900e-01,4.990553043844468961e-01,3.051661022154665559e-02
1.450101281475088655e+00,1.981678280322330954e+00,3.343459153814076767e-01,9.465275856468668980e-01,6.610943238340540873e-01,5.610306315397481369e-02
8.602184281672895505e-01,7.046596288350996939e-01,3.499135451157610044e-01,6.470646229983572084e-01,5.294437660307814708e-01,2.122764030103610824e-02
6.137949921629959338e-01,1.542716831071390793e+00,1.287103224906052112e-01,7.204937053074845776e-01,2.164373307110364075e-01,4.982106908592440035e-03
6.933195828659738380e-01,1.106478152156438188e+00,3.730468884893609616e-01,6.829025371702160951e-01,4.876536798921916604e-01,8.588243286337952226e-03
6.920687584366587153e-01,1.142299422388422192e+00,1.967726721262118561e-01,6.879493588779717061e-01,3.106428859232859274e-01,8.468140780665992656e-03
7.278540402684414712e-01,1.576396648487264240e+00,3.855810530026358984e-01,7.590332578202816372e-01,5.051819183364421040e-01,9.136610748954727967e-03
7.082407589741152032e-01,1.538654226986554407e+00,4.290139177536786974e-01,7.483323138218940240e-01,5.433209942457600805e-01,8.379996236964032397e-03
1.461312117204821792e+00,1.986883990553282464e+00,4.215834030210081629e-01,9.480170965086899271e-01,7.510907194802645126e-01,5.681061487451372766e-02
7.728201265987172386e-01,6.925914341811878483e-01,3.210003869631556928e-01,6.307064303713327824e-01,4.668476427644945304e-01,1.404689670616516076e-02
1.018500924985794809e+00,6.561644740762495598e-01,3.080679569243004456e-01,6.611233202053135027e-01,5.581641708299994731e-01,4.108770360026166302e-02
1.845182614859017800e+00,1.586508225693111784e+00,1.571503845357646867e-01,9.491842891066737398e-01,6.795725363436094790e-01,1.423124779622256808e-01
1.210942460394308640e+00,1.367580375509613644e+00,4.101384601612542147e-01,8.397085497391197917e-01,7.109379703068867684e-01,5.530056568092554803e-02
1.501336607781540877e+00,9.112409998397088540e-01,2.085637521786857518e-01,7.970696860872527045e-01,6.980079221221109353e-01,1.503669083300628317e-01
7.584798068024447559e-01,6.191290534834799075e-01,2.986781691271785943e-01,6.152883400098372313e-01,4.399150847027601396e-01,1.320158785617496153e-02
7.884335282130061628e-01,6.284873743946457481e-01,2.137096371710066889e-01,6.214060602953380696e-01,3.660127897320135659e-01,1.533869841239319728e-02
5.613029243997182949e-01,1.841286311996177538e+00,1.535313451998772671e-01,7.375976341628920352e-01,2.259612796523322586e-01,3.377457569848222804e-03
7.534025946082467673e-01,7.878009870781144119e-01,3.518230787566946072e-01,6.441749808230482488e-01,4.897028306373664153e-01,1.252690972063690185e-02
9.178855085479379339e-01,9.850573431732811969e-01,1.217328139291615346e-01,7.118056558775961440e-01,3.190952756232699472e-01,2.528042638533382555e-02
7.655157264151202234e-01,8.399846033404820833e-01,3.994580936504800173e-01,6.554361378630080281e-01,5.411140329547985406e-01,1.319591157992489223e-02
6.330538006355834746e-01,1.032494458747905908e+00,2.270347181044466700e-01,6.578267793076459924e-01,3.238031236259076850e-01,6.155184983266785877e-03
6.809538066509012166e-01,6.041357641191400507e-01,1.000538772017941364e-01,6.014207799039147373e-01,2.143706752641817426e-01,8.663366921111938929e-03
1.191168152049088658e+00,1.278589686362405553e+00,3.044516556948919650e-01,8.209820718168385767e-01,6.034870893489214794e-01,5.535977037101239007e-02
8.095005776086887650e-01,6.014188453883223540e-01,1.187407634110412558e-01,6.193638339174788454e-01,2.794026602616430655e-01,1.707334823321886991e-02
1.046404791572113080e+00,1.700534761733542233e+00,2.104678231283597933e-01,8.556286574812411727e-01,4.292998867724889811e-01,2.889987525328292783e-02
1.255125906282285264e+00,8.505681228656495341e-01,3.827905949822865139e-01,7.441345388014275475e-01,7.430434377946776303e-01,8.336332779502311774e-02
1.535592242944047836e+00,1.310017871906765885e+00,1.250758486487463517e-01,8.820151787093486462e-01,5.728709190008167695e-01,1.179425175038397028e-01
5.589682097616484047e-01,1.820118631342187321e+00,4.357353969424009321e-01,7.344635896923877860e-01,5.077404249267578606e-01,3.341486243376377060e-03
1.699115598363563961e+00,1.476316053570791320e+00,1.015279690634332543e-01,9.247307991086128887e-01,5.903573929021550537e-01,1.320865484039943916e-01
1.441850584236361588e+00,1.299436679827002949e+00,1.987295476807608985e-01,8.668735322297775880e-01,6.058111892862497738e-01,9.899988432825729268e-02
6.226385479233078613e-01,9.865006296730634006e-01,3.963616224608286220e-01,6.489058736616351020e-01,4.903448741336213779e-01,5.815498043153235000e-03
1.810367936160165891e+00,9.995028695872969493e-01,2.265080598917227350e-01,8.592975585779613068e-01,8.772923641516502391e-01,2.547787675578228050e-01
1.881308600797719777e+00,1.504230432797285300e+00,1.407569552264054114e-01,9.442714792566015980e-01,6.963977246132370125e-01,1.632518872386908293e-01
5.916169397822956810e-01,1.991209041831751403e+00,2.440935675201711674e-01,7.645939475933315466e-01,3.227082474816891366e-01,3.938612188680422170e-03
9.153164722208055881e-01,1.492758784774067982e+00,2.081573145538102299e-01,7.967892674692602650e-01,3.901399014685984490e-01,2.079072244451835375e-02
1.709301919689591998e+00,1.336675126055037355e+00,4.370847608642219884e-01,9.076087703341032542e-01,9.583231979634915243e-01,1.546078605252607097e-01
1.622389535575487596e+00,1.595975765358869092e+00,2.253391670340572639e-01,9.301693980363910930e-01,6.626279686858280726e-01,1.045563472219691870e-01
7.767815290345659873e-01,1.197808418425577281e+00,4.155729887104029352e-01,7.171636214708250190e-01,5.564040993804372226e-01,1.285217841993671617e-02
8.140239850050654535e-01,5.902135139011778220e-01,4.567488579242938718e-01,6.178536476138957179e-01,6.192929095572916598e-01,1.747929529815435076e-02
1.055708154187072978e+00,1.343445223816864598e+00,2.735269678306118113e-01,8.050695868103358022e-01,5.132572111487091471e-01,3.591766845706102079e-02
1.226784477786531991e+00,1.936437926758070249e+00,4.639772575417567824e-01,9.149470344140164801e-01,7.268571432786095077e-01,3.887211530582058289e-02
1.427382157295443932e+00,7.629544135364894064e-01,2.509272215852771382e-01,7.481985524334006099e-01,7.152723763211177310e-01,1.382932058772177453e-01
1.053370459354658673e+00,1.535007336230998609e+00,4.856313665960433346e-01,8.343714951144828307e-01,7.150876350388168934e-01,3.230381811759727717e-02
1.193802074199721730e+00,8.014005329885847129e-01,1.357158098102291821e-01,7.224633345663393769e-01,4.671071419925169610e-01,7.105058562317576043e-02
1.621206407200634914e+00,1.303741526709621956e+00,3.748077066012971414e-01,8.922212972382782548e-01,8.625360385568282551e-01,1.382466140217156469e-01
5.550248043358968486e-01,6.450146744700794299e-01,2.975256161827715129e-01,5.885559969756097853e-01,3.737266342984268963e-01,3.854601196177620190e-03
8.786554165160311847e-01,1.175556404387277709e+00,2.550595221822588021e-01,7.374794777623192576e-01,4.325606856045440263e-01,2.028493707646584696e-02
1.570024378826828659e+00,1.634244993342869101e+00,3.530847514994404079e-01,9.286281251357216826e-01,7.648691587671525571e-01,9.301141633175058487e-02
1.842810256530798885e+00,1.021357286358473004e+00,3.815428366537324534e-01,8.678599126325104995e-01,1.045263582586501094e+00,2.629256628299362353e-01
1.267516163173499244e+00,1.497367586730827149e+00,1.017453078601236460e-01,8.696579266321240453e-01,4.146593852072838482e-01,5.833855277571819986e-02
1.298170227897973428e+00,1.693174941184593774e+00,1.667812354988794932e-01,9.000724016647368986e-01,4.735198176807303705e-01,5.412370180464917691e-02
6.607580170096640781e-01,1.890766729219178988e+00,3.852184202537275448e-01,7.771854654943810559e-01,4.820852180948359544e-01,5.947233738230955219e-03
1.171118550235181965e+00,8.519631227831803155e-01,3.665541654312826081e-01,7.306159358872276188e-01,6.835615490549904472e-01,6.484913204236245066e-02
1.298925899682534801e+00,1.098973873713962268e+00,4.864190020514709278e-01,8.065092450905722021e-01,8.486958554536391253e-01,8.195817077848302490e-02
8.637057554520944924e-01,7.286240199956262042e-01,4.044151161003132211e-01,6.523345233768389484e-01,5.849913817515846048e-01,2.145555408936230743e-02
9.038648464240714997e-01,1.988725253237562773e+00,4.803090830925352828e-01,8.578490762355378552e-01,6.429495482890583702e-01,1.593304505899576992e-02
1.065926244656933974e+00,1.890501451886442918e+00,3.810162006139228286e-01,8.823770316944765657e-01,5.966128154858385546e-01,2.732880675432292419e-02
5.301067966665895526e-01,1.309935695420839430e+00,2.192208834557772823e-01,6.669463045869303830e-01,2.867809713664059568e-01,2.994829622092274029e-03
9.831187483747674261e-01,1.763049941564631906e+00,1.421459689003425897e-01,8.498324385376836432e-01,3.372208904937943341e-01,2.307657766497186666e-02
8.171720104948170249e-01,1.281436965908063330e+00,4.127295453379742352e-01,7.402280957836084863e-01,5.659229377805932160e-01,1.509522184559289847e-02
9.912460282668720257e-01,1.435378532004139451e+00,3.576596885903663425e-01,8.057790694076378823e-01,5.688250929205094231e-01,2.785706355066067813e-02
6.796431977288768245e-01,6.336866481740248691e-01,1.192744049573185028e-01,6.060362302190498429e-01,2.330006492909362237e-01,8.569478708223153898e-03
1.835790921109842433e+00,1.632905630745211889e+00,2.440201863603913557e-01,9.524689049816321695e-01,7.527074565921145766e-01,1.335575144916578139e-01
1.390388680331072990e+00,6.915702254528521831e-01,4.827199261937145103e-01,7.234323163314022587e-01,9.319263148058171131e-01,1.305111032414367211e-01
1.518653478716734284e+00,1.739101445378792521e+00,3.001604582840805002e-01,9.334598520408119438e-01,6.786750722158982896e-01,7.778672129930670753e-02
1.683756857911007376e+00,1.673042131505578789e+00,2.730916544078818564e-01,9.435873843490492074e-01,7.195199220620769331e-01,1.055774180649946548e-01
1.247663298393586029e+00,1.563117046614464600e+00,2.830798420637176127e-01,8.754732200334751635e-01,5.827785480435845322e-01,5.320246724126428267e-02
6.303804321311354819e-01,5.542405707871431719e-01,1.835530896020655112e-01,5.864678070694572254e-01,2.818995774971384538e-01,6.421898454710054868e-03
1.305659812727821611e+00,9.546925339179929138e-01,2.474828683459180945e-01,7.766940438474317920e-01,6.258961067841836146e-01,9.078088329052473593e-02
1.380261677031318746e+00,8.946688548662642404e-01,2.479253023948706502e-01,7.746710466647560578e-01,6.716775291985126461e-01,1.139409823904310864e-01
1.618159211276494869e+00,1.040204611207278695e+00,1.209420080749889631e-01,8.433300020038352329e-01,6.550317431755556807e-01,1.738680946409056072e-01
1.147489319344519032e+00,6.314641201457578124e-01,4.070270514071673285e-01,6.736187965990576565e-01,7.225251270363588496e-01,6.521937663626597992e-02
6.913704541933456404e-01,1.905436734546594124e+00,2.666017727615516142e-01,7.887425873249215291e-01,3.713694043099667330e-01,6.918998045246686594e-03
9.256638586980867611e-01,1.330703361068564350e+00,4.288719547265693599e-01,7.741306648553206715e-01,6.195627250675135311e-01,2.307914115227666790e-02
1.044623444597952755e+00,9.582864659870353741e-01,4.401392004479581788e-01,7.312646780637003241e-01,6.922397081639960481e-01,4.100350027454546797e-02
1.468875861997401833e+00,1.095472275611425239e+00,1.847976218794632475e-01,8.332881715918859511e-01,6.316906754415241299e-01,1.226288730829908219e-01
1.356167457003367716e+00,1.170803810757253594e+00,3.629413928680514934e-01,8.303072024538565854e-01,7.455433921663083829e-01,9.006930458551246077e-02
1.034145088846769367e+00,1.400891500040925886e+00,2.889127216651926622e-01,8.098021426623915886e-01,5.176102077582689365e-01,3.259981947660467450e-02
1.979772873189469484e+00,1.273519141544746658e+00,4.520626951685940975e-01,9.256201346081884829e-01,1.113718393376986526e+00,2.415806838633363651e-01
1.408662229035330782e+00,1.879087959821625908e+00,1.862962716705816590e-01,9.338258606655679417e-01,5.115147377376731974e-01,5.737701130903915397e-02
8.558401876039917200e-01,1.245445224358745495e+00,3.711252801240176868e-01,7.438168228768877732e-01,5.386703727148249854e-01,1.803320788029745547e-02
6.526737089306056117e-01,1.988237022234969009e+00,3.431008489010890505e-01,7.854425920157258600e-01,4.368023910885740491e-01,5.543469881752361751e-03
7.292887087764980958e-01,1.777137436617643562e+00,2.181205910287331295e-01,7.851688241951352287e-01,3.351460946816213204e-01,8.647817163458649745e-03
8.689365925767622567e-01,8.127657715360037116e-01,1.546403614604690557e-01,6.695702303908758202e-01,3.359297111827673765e-01,2.155265202857869003e-02
7.410220598893335620e-01,1.895892821965874386e+00,3.606559041909106478e-01,8.029600409095989377e-01,4.790698097545177947e-01,8.773559183894811056e-03
7.798505360769586447e-01,6.745495968282141375e-01,3.954389832529322524e-01,6.285608684094937670e-01,5.440689173883691554e-01,1.459272136051300434e-02
9.276427530407707067e-01,1.726174562736787266e+00,2.262509375053400051e-01,8.321962744397350953e-01,4.047725501066677944e-01,1.958385703392685750e-02
7.600603929421322347e-01,1.070934940214870235e+00,3.579330416089255840e-01,6.929559545011717558e-01,4.948771015060278167e-01,1.223272375967295218e-02
1.845148136939637862e+00,1.816961480667604212e+00,2.580523630446013295e-01,9.661886673429129768e-01,7.314730492630514558e-01,1.097126376913075546e-01
6.203506184924633127e-01,1.802085035161175464e+00,3.852827533130470661e-01,7.536035418768954885e-01,4.725833584374554697e-01,4.878335266818581255e-03
1.286767084355382007e+00,1.708888100176431779e+00,1.796861099576212428e-01,9.001543682537865854e-01,4.809963418428068183e-01,5.221914481185035983e-02
1.115595240484492212e+00,1.685045654460592068e+00,4.560860010544697252e-01,8.675914737151209088e-01,6.994522845932638067e-01,3.535858198211759562e-02
1.973567925362909481e+00,9.570187086470611781e-01,2.149638385862319145e-01,8.686119623041068660e-01,9.751169464987281543e-01,3.446271313655440149e-01
6.680583532520785184e-01,6.213789245768782665e-01,2.471143951024611651e-01,6.023142937303295197e-01,3.571147763194085778e-01,8.020670207276977409e-03
1.096783398568612400e+00,1.104470268147742296e+00,1.232367808321399166e-01,7.705403198340528004e-01,3.918941996824042984e-01,4.588184068186641762e-02
1.954205649913053344e+00,7.602867724797630622e-01,1.446048849285105631e-01,8.154405230296959406e-01,9.553984889071570619e-01,4.083769808828964232e-01
1.798260688840970456e+00,1.542426633353692456e+00,3.063447610849312497e-01,9.412371447859932960e-01,8.207675509714541517e-01,1.410483310300247595e-01
1.725608106423919930e+00,1.019149589806678247e+00,2.070370706911885961e-01,8.530408518411546348e-01,8.048003057737470600e-01,2.161132061384143654e-01
8.868542405674098017e-01,1.963415301289872295e+00,4.341920902968777751e-01,8.508474424910751344e-01,5.926662256267944962e-01,1.521691040557886579e-02
7.563313810850986751e-01,1.461458116017998021e+00,1.058773554619815427e-01,7.512605629598393397e-01,2.359093054116812027e-01,1.083237577533148650e-02
1.502964829886646481e+00,1.733720845451541370e+00,2.516376194687744983e-01,9.312288963103485528e-01,6.254705040912630354e-01,7.624257550999778699e-02
1.894063983691378628e+00,6.987870091127725836e-01,2.349382187076370920e-01,7.897712804259975350e-01,1.020364018852187415e+00,3.886670974966032754e-01
1.335144339520894619e+00,1.793021723408933843e+00,1.077310523670404196e-01,9.163642443622321831e-01,4.177698861309878664e-01,5.394154295428427864e-02
1.357419034204849773e+00,1.884135785770091553e+00,1.497473596002041052e-01,9.280798820455100628e-01,4.581560127542756433e-01,5.223157554769600197e-02
9.199686404904262593e-01,1.230592878228403908e+00,2.654570699674541068e-01,7.562275025172319198e-01,4.570080461817697115e-01,2.346201995111073940e-02
1.654239399787905462e+00,1.409379406626466213e+00,2.971458337789786297e-01,9.114485125189866199e-01,7.800777804165572871e-01,1.319344591169782366e-01
7.805656228362850557e-01,1.647214701354493105e+00,2.617158989019476856e-01,7.834285196505637039e-01,3.960241701847919682e-01,1.140019274289341168e-02
9.855188546063655686e-01,7.622579408906188236e-01,3.123750713648375532e-01,6.794443798977723992e-01,5.443776655730085956e-01,3.522181726676434227e-02
1.138154657924625113e+00,1.253849114695163580e+00,3.380526699622726228e-01,8.064450344496083556e-01,6.162215814117893986e-01,4.832190213433096293e-02
1.261415568026682532e+00,1.097994541658469547e+00,1.039695284511342604e-01,7.997972105235536810e-01,4.483873322356384805e-01,7.435117945967023578e-02
8.636145986226203553e-01,7.195609882433736670e-01,2.856380637814015522e-01,6.505422035208312526e-01,4.663182935236993565e-01,2.148723248128675198e-02
6.722552371088053036e-01,1.051301633437297101e+00,4.853996963550353261e-01,6.696810892495855816e-01,5.939023346638950818e-01,7.720166621673347877e-03
1.415930063662449001e+00,6.022584640782403520e-01,3.076129120518195093e-01,7.011449284019792838e-01,7.805114568875357595e-01,1.455664487754397829e-01
9.329458298603836575e-01,5.387178604242304214e-01,3.710169069835812516e-01,6.230688734394498329e-01,5.841462659592313589e-01,3.003004813089751868e-02
1.371857332133918472e+00,7.027494337322341966e-01,2.247455431667532977e-01,7.239363388549354683e-01,6.618980951906138221e-01,1.235815963817765289e-01
7.315440729113034113e-01,1.944672667383760878e+00,4.095965512611050574e-01,8.057478450859889563e-01,5.246123210764783718e-01,8.264416561193281205e-03
1.221710152782226277e+00,1.324294303842525444e+00,4.091685927504460363e-01,8.345058347770604179e-01,7.177625158129017358e-01,5.842347953406102495e-02
1.298884148827378793e+00,1.948733241729829979e+00,3.085184190616555577e-01,9.262988640694688192e-01,5.926583030364558358e-01,4.449244423748240085e-02
5.777353052336403616e-01,1.148746817495198025e+00,4.904055293116854619e-01,6.600846780227127564e-01,5.709163685254512455e-01,4.258867981875930769e-03
1.004906417290880816e+00,9.677241996278893588e-01,1.502200859050613624e-01,7.256119969715273399e-01,3.845006212700722292e-01,3.547585491905026062e-02
7.016220154084613636e-01,1.259212794260366142e+00,1.067790659558324057e-01,7.075452059906806035e-01,2.224213834253579436e-01,8.689765992474552531e-03
5.950624557091516165e-01,1.159267532949365132e+00,4.080632847028383692e-01,6.659305732812262901e-01,4.932369410052327430e-01,4.760934478403661824e-03
1.984940348584917746e+00,6.584970263926158696e-01,4.228622149459529966e-01,7.870236743043670380e-01,1.288051956571524048e+00,4.722566107960454729e-01
9.835307674620844542e-01,1.461239472035309461e+00,1.480828916482305191e-01,8.080166444387176794e-01,3.554026722136624517e-01,2.681763044089359796e-02
1.714811668781952347e+00,8.240572737643994117e-01,2.062331331834424408e-01,8.042549114437467228e-01,8.393685826705659103e-01,2.506414379358955502e-01
8.819609821456457777e-01,1.429381932346744488e+00,1.070209453466515748e-01,7.791395460886669788e-01,2.792563588864449553e-01,1.878548008688784091e-02
1.522254083335893959e+00,1.475301638597230180e+00,2.173234443122258885e-01,9.042862457854136116e-01,6.344763657097470810e-01,9.951146440963674900e-02
1.640341789834529829e+00,7.280372796929721613e-01,4.092567495674686029e-01,7.674967380329936750e-01,1.011954015598933498e+00,2.312100765623284759e-01
1.393458110911766301e+00,5.920244406660022385e-01,3.071842110850315777e-01,6.952884615850737360e-01,7.668380227706967922e-01,1.377350234831698494e-01
1.207364282825237556e+00,1.671142379102659614e+00,2.392382372673152457e-01,8.826406564710976843e-01,5.156878489563410106e-01,4.492011405873516661e-02
1.117761371220902689e+00,1.189700635653980321e+00,2.486957179625321201e-01,7.908077844122052280e-01,5.219188281507658456e-01,4.700860903478726316e-02
1.023302399814493002e+00,5.872456932582137412e-01,1.005414502861872728e-01,6.458690300833390685e-01,3.547248870598302961e-01,4.256094307045080183e-02
1.894293716371738823e+00,1.992299475754650828e+00,2.199202110260943810e-01,9.775553004616845953e-01,6.739834760590421858e-01,9.455964196419143486e-02
1.745929111681593593e+00,5.866708414945499550e-01,3.585834966551721958e-01,7.358065610008355240e-01,1.060342490724259346e+00,3.172444272653683339e-01
1.947540365999768763e+00,1.542552843287829711e+00,4.896777775265428456e-01,9.527627852516711293e-01,1.061310577230624830e+00,1.684953321218474742e-01
6.864458352283171472e-01,1.975518387895120354e+00,4.388243307935598692e-01,7.951228939807933882e-01,5.413725443130986692e-01,6.607594938917051366e-03
1.596301212805466330e+00,8.587701563238884228e-01,1.094379858582116560e-01,7.975183925376323479e-01,6.624718417071030485e-01,1.919317219252491546e-01
1.907510685231556646e+00,7.133740530307942640e-01,4.594242418699358010e-01,7.958845916242198726e-01,1.250598265820890287e+00,3.931509944587463501e-01
7.718495992484901702e-01,6.820774091336433420e-01,4.132793653194504202e-01,6.286573596824687193e-01,5.588700712738021714e-01,1.400182971129970699e-02
5.997444010501662426e-01,9.549127213513932677e-01,4.121504494283921849e-01,6.393867727510805787e-01,4.996939857838474941e-01,5.054035130514790940e-03
1.611680973935088579e+00,6.515687165159700367e-01,2.831983036014286137e-01,7.407981153199024726e-01,8.788219595308982557e-01,2.281481218712677617e-01
1.361709669769867848e+00,1.538242012541197745e+00,2.592021171818011394e-01,8.903810272377378210e-01,6.047820814204156736e-01,6.956332086922629998e-02
1.762743165137408141e+00,5.934376971950940938e-01,2.211662915332770485e-01,7.400211037009136739e-01,9.341232911261576621e-01,3.269771464632652003e-01
7.096585649394342443e-01,1.264133192224684565e+00,1.262779435817463214e-01,7.103537937208351805e-01,2.443662686883629198e-01,9.054155073321978192e-03
1.692900967789835232e+00,1.995045280779465191e+00,1.912941453974796591e-01,9.669911643812726387e-01,5.875607373123671318e-01,7.657613568484589184e-02
8.024409800716167940e-01,1.720955404259028265e+00,1.986414539912098598e-01,7.991459614348017659e-01,3.381261715406240209e-01,1.219891962244199109e-02
7.454839142985567602e-01,1.422829157346516382e+00,2.936308278840806807e-01,7.428235770210472877e-01,4.208569742889097243e-01,1.040197712758465093e-02
7.463986968964894109e-01,9.593804311799174478e-01,3.989777626386775689e-01,6.717432899472025598e-01,5.325941713657678100e-01,1.170245544454887911e-02
1.721862080347073221e+00,1.435843754437457598e+00,2.895239313591786434e-01,9.221787763680775463e-01,7.958002054377059098e-01,1.423650479925635814e-01
1.497795831044300252e+00,1.290562195867477335e+00,1.231377797788642536e-01,8.735809566948889993e-01,5.567069648106901525e-01,1.115637319331568428e-01
1.284598137153678987e+00,1.139125075835557332e+00,4.831159203952816172e-01,8.120396221777332890e-01,8.350048620671437494e-01,7.707885268655453870e-02
1.038245726185253792e+00,6.960655651102991559e-01,4.770897276376449003e-01,6.731984597195416198e-01,7.354311391355516925e-01,4.373312657875893378e-02
1.815800811219662414e+00,1.829906322860700207e+00,4.140758172593633768e-01,9.652009216201242747e-01,8.756908192434069704e-01,1.047826149849035160e-01
1.088667661133952969e+00,1.174676973231983723e+00,4.965311606256882504e-01,7.822510332874346162e-01,7.581159020173878771e-01,4.326864280830605008e-02
1.724899159207365695e+00,7.919337677311475421e-01,3.177929331201051477e-01,7.967340784982243074e-01,9.641050154753585399e-01,2.622448896266710849e-01
1.158702362855327683e+00,1.051639026315934533e+00,4.851073401012824249e-01,7.718059200252890273e-01,7.845847785476883773e-01,5.698134419350221747e-02
1.065416644137361368e+00,1.121194628793390491e+00,1.302420162467003151e-01,7.675519524206351196e-01,3.844836046024725507e-01,4.114256445370335219e-02
1.194019678504409709e+00,1.741306843350311384e+00,2.462722993045485254e-01,8.888605494895974735e-01,5.129152233002300942e-01,4.148980874398509183e-02
9.520668112462131738e-01,1.600421570842103014e+00,1.901525072027063501e-01,8.210838920373938477e-01,3.811605033481947902e-01,2.258520508584910963e-02
1.621414070264376672e+00,1.653957340462009817e+00,1.783332336537080121e-01,9.359411077298499526e-01,6.056967626806240013e-01,9.860519553879813770e-02
1.254080585138718673e+00,5.165468966429708209e-01,1.563211795570704499e-01,6.565125950193778648e-01,5.363048906568701479e-01,9.493187164515602683e-02
8.483190427202259576e-01,1.124230997269642263e+00,3.489654566263986624e-01,7.218599865834351981e-01,5.163759371179279523e-01,1.813556148029035753e-02
1.849361859911852646e+00,1.222016227452985326e+00,4.125287422989220021e-01,9.055053702568762741e-01,1.026208126332595061e+00,2.149793942464602869e-01
1.075836832059817061e+00,5.287884152345849742e-01,3.313193597681443059e-01,6.385070213545377404e-01,6.131162955160691652e-01,5.237509995551659081e-02
1.315329291670982892e+00,8.897198131175513280e-01,1.587850838352838911e-01,7.631946350143751223e-01,5.478824240777473431e-01,9.653901872218947910e-02
1.859708166446820465e+00,1.640434734683202445e+00,4.244495079733884291e-01,9.548140267428055772e-01,9.400575610493320244e-01,1.361537173650357313e-01
1.436356993870988141e+00,7.056645585934986364e-01,3.543818828654914377e-01,7.337213923078449440e-01,8.301140878776801513e-01,1.458971011225198844e-01
6.753470610625460502e-01,1.302965197178887369e+00,2.552662824507981876e-01,7.068126299403232338e-01,3.624604746849576786e-01,7.468007021917742391e-03
1.909748185420212740e+00,8.228028080258562582e-01,3.696521182144252293e-01,8.279754307125646307e-01,1.130892208253167830e+00,3.571180095008339439e-01
1.441562079607126901e+00,5.181811619658398538e-01,2.039619916971331381e-01,6.785225501975254980e-01,7.006055550084486772e-01,1.614378994630003838e-01
1.002358421985629189e+00,8.618021863993121645e-01,2.380768833976842080e-01,7.034612056963325255e-01,4.747217379775427459e-01,3.642937468900121767e-02
7.089081089950808323e-01,1.963810632365080799e+00,4.669943372527961545e-01,8.009370553344707933e-01,5.756283956022916204e-01,7.392337954032399648e-03
1.691037783905444014e+00,1.702305667824484336e+00,2.162018022685681662e-01,9.467815476835295119e-01,6.600260181922258385e-01,1.034352421578587644e-01
1.430109133892770279e+00,1.939364966481550212e+00,2.879953072631746824e-01,9.412270981943463566e-01,6.133610399408768732e-01,5.642639249771450732e-02
1.300191637964482227e+00,1.231781065889543614e+00,4.560564549584058547e-01,8.322351088256489948e-01,8.067432143959503144e-01,7.556899416309835471e-02
1.840838874576436357e+00,6.646042980162552016e-01,3.830885401070109886e-01,7.726665018941446528e-01,1.138327556736473900e+00,3.622511330078337366e-01
1.682895816836796232e+00,1.321939233460539320e+00,1.248812904658811035e-01,9.024445229300122051e-01,6.372136178564916653e-01,1.504960636332906831e-01
7.275123195991267666e-01,1.181566001839941205e+00,1.589212177115881530e-01,7.025778749195321637e-01,2.836522098463253316e-01,1.012299384688333803e-02
9.675831016933222894e-01,1.766535624109423885e+00,1.031366363087667382e-01,8.467415782991050133e-01,2.930571152607972518e-01,2.192728197884511940e-02
8.727337097216986139e-01,6.471238711763669382e-01,3.523687160916654237e-01,6.375547706696391703e-01,5.378798533615710697e-01,2.270174051602875595e-02
1.615919438859015456e+00,1.232361705532667218e+00,2.790693701641673297e-01,8.798908798746982729e-01,7.771967094662628472e-01,1.462871619245023069e-01
5.502986521036690171e-01,7.250729970409763858e-01,1.537099403609102355e-01,5.984489840423780072e-01,2.284284079367128739e-01,3.702259644488594282e-03
1.354834527306974845e+00,9.870138903350900161e-01,4.831736484227081574e-01,7.920357759923895014e-01,8.840394887089562115e-01,1.011281149176987276e-01
1.643688028611035801e+00,1.606035616081699535e+00,3.118638895782479548e-01,9.333808669453110829e-01,7.554050761460824326e-01,1.068277000675979804e-01
1.815148455142624240e+00,1.214027194053149739e+00,1.967573176451556938e-01,9.005758710984902438e-01,7.956769111711661235e-01,2.061996412013811786e-01
1.013122623073861250e+00,1.063832427718653939e+00,3.002414284618830642e-01,7.460760450197391203e-01,5.345877425149945239e-01,3.525108106852849199e-02
1.731885957008019172e+00,1.091714417855052854e+00,3.718481330940431873e-01,8.688381576096814163e-01,9.569696769021504013e-01,2.041476218792144248e-01
6.659476054328108408e-01,1.189170152608979958e+00,1.304956871894258075e-01,6.882445192291646308e-01,2.359145681977298792e-01,7.257279234713209098e-03
1.769678437601777343e+00,1.677524815755585319e+00,2.098815260191568000e-01,9.511389448564619986e-01,6.858034650429311041e-01,1.174012162814634941e-01
6.912329934979736246e-01,1.838127033410351663e+00,4.227861963535974876e-01,7.808410002654175841e-01,5.283972677224021419e-01,7.057553003743087701e-03
1.095930935840550902e+00,1.933002029755892526e+00,2.838659481610644741e-01,8.926822585228334495e-01,5.065002902084221326e-01,2.878942039304869388e-02
1.695943048669330544e+00,1.680355079382942707e+00,3.186308568129179730e-01,9.453076464847333105e-01,7.680694408605303058e-01,1.065078004160685682e-01
